id	Lasso+Stepglm[both]	SVM	glmBoost+SVM	Ridge	Lasso+SVM	glmBoost+Ridge	Enet[alpha=0.1]	glmBoost+Enet[alpha=0.1]	Enet[alpha=0.2]	Enet[alpha=0.3]	glmBoost+Enet[alpha=0.3]	glmBoost+Enet[alpha=0.2]	Enet[alpha=0.4]	glmBoost+Enet[alpha=0.4]	Lasso+glmBoost	Enet[alpha=0.5]	glmBoost	glmBoost+Enet[alpha=0.5]	Enet[alpha=0.6]	glmBoost+Enet[alpha=0.6]	glmBoost+Enet[alpha=0.7]	glmBoost+Enet[alpha=0.8]	Enet[alpha=0.8]	Enet[alpha=0.9]	Lasso	Enet[alpha=0.7]	glmBoost+Enet[alpha=0.9]	glmBoost+Lasso	Lasso+plsRglm	glmBoost+plsRglm	glmBoost+Stepglm[forward]	Lasso+Stepglm[forward]	RF+SVM	Stepglm[forward]	plsRglm	RF+Ridge	RF+Enet[alpha=0.1]	RF+plsRglm	RF+Stepglm[forward]	RF+Enet[alpha=0.2]	RF+Enet[alpha=0.3]	RF+Enet[alpha=0.6]	RF+Lasso	RF+Enet[alpha=0.7]	RF+Enet[alpha=0.5]	RF+glmBoost	RF+Enet[alpha=0.9]	RF+Enet[alpha=0.4]	RF+Enet[alpha=0.8]	RF+Stepglm[both]	RF+Stepglm[backward]	Stepglm[both]+Ridge	Stepglm[backward]+Ridge	Stepglm[both]+plsRglm	Stepglm[backward]+plsRglm	Stepglm[both]+Enet[alpha=0.9]	Stepglm[backward]+Enet[alpha=0.9]	Stepglm[both]+Enet[alpha=0.1]	Stepglm[backward]+Enet[alpha=0.1]	Stepglm[both]+Enet[alpha=0.8]	Stepglm[backward]+Enet[alpha=0.8]	Stepglm[both]+Enet[alpha=0.2]	Stepglm[backward]+Enet[alpha=0.2]	Stepglm[both]+Lasso	Stepglm[backward]+Lasso	Stepglm[both]+Enet[alpha=0.6]	Stepglm[backward]+Enet[alpha=0.6]	glmBoost+GBM	Stepglm[both]+Enet[alpha=0.7]	Stepglm[backward]+Enet[alpha=0.7]	Lasso+Stepglm[backward]	Stepglm[both]	Stepglm[backward]	glmBoost+Stepglm[both]	glmBoost+Stepglm[backward]	Stepglm[both]+Enet[alpha=0.4]	Stepglm[backward]+Enet[alpha=0.4]	Stepglm[both]+Enet[alpha=0.3]	Stepglm[backward]+Enet[alpha=0.3]	Stepglm[both]+glmBoost	Stepglm[backward]+glmBoost	Stepglm[both]+Enet[alpha=0.5]	Stepglm[backward]+Enet[alpha=0.5]	glmBoost+RF	RF	Lasso+GBM	RF+GBM	GBM	Stepglm[both]+SVM	Stepglm[backward]+SVM	Lasso+RF	Stepglm[both]+GBM	Stepglm[backward]+GBM	Stepglm[both]+RF	LDA	glmBoost+LDA	RF+LDA	Stepglm[both]+LDA	Stepglm[backward]+LDA	Lasso+LDA	Stepglm[backward]+RF	NaiveBayes	Lasso+NaiveBayes	glmBoost+NaiveBayes	RF+NaiveBayes	Stepglm[both]+NaiveBayes	Stepglm[backward]+NaiveBayes
Train.GSE10667_GSM269774_Treat	0.995156879232973	1	1	0.960162235394772	1	0.962839628848	0.961722492109063	0.966918159518037	0.96858503849844	0.959115815867421	0.962243613780253	0.96053382945472	0.966255631196826	0.960229416044673	0.951023177597989	0.965595678570178	0.950062878045828	0.968373812322453	0.966673391696502	0.966673391696502	0.972395483353386	0.960035242031413	0.963575242175091	0.966142574141282	0.968302889472638	0.972395483353386	0.962749182826919	0.965080464097994	0.995917346532152	0.995917346532152	0.996194655484015	0.996194655484015	1	0.996194655484015	0.995917346532152	0.963177912550876	0.968613483311795	0.991197870682881	0.991430737806275	0.954384243798119	0.970353017151787	0.967248260805267	0.97678162809381	0.968846836804149	0.964873314782085	0.961199500647016	0.97065217387804	0.968586569769701	0.967579910464922	0.991430737806275	0.991430737806275	0.965606208525245	0.965606208525245	0.994174837644319	0.994174837644319	0.978321550760845	0.974295819953921	0.968816089517663	0.972914163480181	0.979416877504485	0.975766637375596	0.971783199621333	0.971783199621333	0.974684441872118	0.972297406223977	0.971118849161084	0.973382533637585	0.9679267312093	0.961560730943627	0.964726102614116	0.995156879232973	0.995156879232973	0.995156879232973	0.995156879232973	0.995156879232973	0.974637171623227	0.972617246494712	0.97246127537934	0.976242205142495	0.953715954991285	0.952367923622233	0.973457877130125	0.968906004737532	0.983220238095238	0.987427777777778	0.974375813448226	0.968605754260443	0.967212775649788	1	1	0.98435119047619	0.977265000056761	0.982965166836074	0.982231746031746	0.993127117237268	0.993127117237268	0.986641269970262	0.992263561344324	0.992263561344324	0.993127117237268	0.977176984126984	0.999963358749359	0.999963358749359	0.999963358749359	0.99686007806558	0.99945665496974	0.99945665496974
Train.GSE10667_GSM269775_Treat	0.997662073098894	1	1	0.974327724422048	1	0.976513451582472	0.976174604621171	0.980236659724979	0.981926810831047	0.975319999614705	0.977682533873832	0.975815357184362	0.981097572439394	0.976745741005696	0.974776750519054	0.981082908710515	0.973954072816579	0.982982550738905	0.982246400825642	0.982246400825642	0.986272935786236	0.978856546182851	0.981119594070508	0.983146003758862	0.98479993625661	0.986272935786236	0.981076093086611	0.982926287312049	0.9979635464109	0.9979635464109	0.998882566660622	0.998882566660622	1	0.998882566660622	0.9979635464109	0.994215537125782	0.995583122593056	0.999518211394894	0.999502372322256	0.991626475788172	0.99597860268827	0.995210878821632	0.997315449788252	0.995594190973102	0.994613504957823	0.994200269001977	0.996004725055985	0.995556026312026	0.995273354815247	0.999502372322256	0.999502372322256	0.978955865047644	0.978955865047644	0.998098625150896	0.998098625150896	0.987631675762332	0.985104816173383	0.981184909963441	0.983926359652327	0.988288867901985	0.98599188935777	0.983204540177613	0.983204540177613	0.985399353272072	0.983904027678477	0.982921093811323	0.984392175846282	0.96457438162909	0.976722885382432	0.978808102787147	0.997662073098894	0.997662073098894	0.997662073098894	0.997662073098894	0.997662073098894	0.985139310327609	0.983818723164377	0.983683742227809	0.986156099525737	0.971594561433954	0.970832613316997	0.984404461185141	0.981422156679411	0.981146031746032	0.97822619047619	0.971386748889043	0.977787316960428	0.963693777261518	1	1	0.976194047619048	0.97397560990574	0.979667143040573	0.970926587301587	0.997090239160492	0.997090239160492	0.998944107534281	0.996456723861422	0.996456723861422	0.997090239160492	0.964906746031746	0.999992521527356	0.999992521527356	0.999992521527356	0.999955529944041	0.999900612815099	0.999900612815099
Train.GSE10667_GSM269776_Treat	0.997997980638485	1	1	0.983875188770807	1	0.98533384943418	0.984653134136857	0.987414226342433	0.988204621265064	0.983006569246251	0.984763477032727	0.983908948519103	0.986848981417268	0.98352949463429	0.978621788197576	0.986406270776599	0.978013760967855	0.987882557816488	0.986892719747149	0.986892719747149	0.989787565357188	0.982870316939823	0.984942490970077	0.986266253915481	0.987344488265969	0.989787565357188	0.984319227107482	0.985523308222751	0.999251927159856	0.999251927159856	0.999199330363328	0.999199330363328	1	0.999199330363328	0.999251927159856	0.970069756200181	0.975083340541691	0.994034580201615	0.994502346727587	0.96212136054137	0.976761251631857	0.974213364639475	0.982738922883586	0.97570556553725	0.972010358171774	0.969796087465646	0.977440255545723	0.975253347080003	0.974675840549055	0.994502346727587	0.994502346727587	0.978186612003264	0.978186612003264	0.996205548619604	0.996205548619604	0.988082333311108	0.985268982701386	0.980771712962259	0.983889411350532	0.988787349954454	0.986270316297185	0.983090801862215	0.983090801862215	0.985592147930432	0.983868832151191	0.982799484417156	0.984467667868924	0.980982379816889	0.975390919833364	0.977931885854019	0.997997980638485	0.997997980638485	0.997997980638485	0.997997980638485	0.997997980638485	0.985288485171682	0.983812516451976	0.983647616603998	0.986401488946162	0.970691860512931	0.969862079302025	0.984475338642667	0.981069330227182	0.993663888888889	0.994357142857143	0.987284226070963	0.975771912989734	0.980388057619479	1	1	0.996772619047619	0.988301466026238	0.992489750283579	0.983380952380953	0.997782830378473	0.997782830378473	0.989812742794955	0.995311963951075	0.995311963951075	0.997782830378473	0.980796428571429	0.999998863314361	0.999998863314361	0.999998863314361	0.99833153703727	0.999782312413049	0.999782312413049
Train.GSE10667_GSM269777_Treat	0.656425612023835	1	1	0.762524179767074	1	0.763818265608302	0.758155566467826	0.760357476313795	0.755554086617526	0.746054630241471	0.747449891963041	0.752262930605872	0.743296687339097	0.740760182232445	0.648414177162705	0.737012493052535	0.647065345498294	0.738127976770561	0.731226654498199	0.731226654498199	0.727404480651418	0.714893865077816	0.716568728428121	0.710842723259944	0.704808574401357	0.727404480651418	0.709065990260151	0.702938719300756	0.909975387892863	0.909975387892863	0.735515496842174	0.735515496842174	0	0.735515496842174	0.909975387892863	0.474853732851103	0.470749687789414	0.405798272910874	0.436954766107108	0.48434778898598	0.470741737349957	0.477259740580329	0.469423868140989	0.476650586010516	0.478578143808643	0.442282073388631	0.476946365781703	0.473604817924516	0.479405410093475	0.436954766107108	0.436954766107108	0.612165714706135	0.612165714706135	0.606258125746225	0.606258125746225	0.626409863087541	0.622643554303056	0.614759826276928	0.617957002307181	0.627098892037921	0.623487829116048	0.617442605466252	0.617442605466252	0.623455694256967	0.621441776708219	0.618693910773745	0.62048450491685	0.721204332423023	0.612853926627498	0.614722422136911	0.656425612023835	0.656425612023835	0.656425612023835	0.656425612023835	0.656425612023835	0.620691380880334	0.618990245341189	0.618424855494137	0.621762491632494	0.566564851405455	0.564358293333355	0.620101969878486	0.616594614866474	0.75395238095238	0.740766666666666	0.736239570458327	0.514514407231346	0.72334003091517	1	1	0.755056349206348	0.72129657841774	0.750549922946234	0.712838492063492	0.742055452372713	0.742055452372713	0.423886623286945	0.568923198895044	0.568923198895044	0.742055452372713	0.725249206349205	0.940249755106095	0.940249755106095	0.940249755106095	0.30238748267667	0.418024004656017	0.418024004656017
Train.GSE10667_GSM269778_Treat	0.999667797666993	1	1	0.985606996576575	1	0.987120964514161	0.986799245468675	0.989568513256535	0.990638047421854	0.985961529674211	0.987665310207213	0.986442345448275	0.989974597020802	0.986875972426686	0.986485629103056	0.98989694117425	0.986141409092517	0.991206103902045	0.990645420679993	0.990645420679993	0.993314677026052	0.987928097531888	0.98967188595838	0.991085525480208	0.99222347878061	0.993314677026052	0.989534018780863	0.990846754572432	0.999003910833021	0.999003910833021	0.999697870982584	0.999697870982584	1	0.999697870982584	0.999003910833021	0.975915841880138	0.980582864866327	0.994841659926719	0.996541785915226	0.969201603023617	0.982332124607799	0.980717911514013	0.988044130788757	0.982127733807701	0.978674178178361	0.978404273547391	0.983873713957754	0.981211621139341	0.981510607959455	0.996541785915226	0.996541785915226	0.991988968758593	0.991988968758593	0.998990571255686	0.998990571255686	0.996619592037152	0.995508247861575	0.993289355712458	0.994728093987829	0.996868314853865	0.995891645103439	0.994393793501907	0.994393793501907	0.995665200047263	0.994953329428543	0.994372709377236	0.995097779768493	0.918064341502014	0.990888332236492	0.992147150429034	0.999667797666993	0.999667797666993	0.999667797666993	0.999667797666993	0.999667797666993	0.995400818227995	0.994765389307582	0.994667844198386	0.995847056762716	0.989280064054421	0.989001367595301	0.99507669078172	0.993557115543699	0.899769444444443	0.90152976190476	0.94078606387544	0.837842134439124	0.91455200553699	1	1	0.9064123015873	0.923384463016703	0.939925966206874	0.893339682539682	0.998547160408991	0.998547160408991	0.993608577939419	0.998639695393029	0.998639695393029	0.998547160408991	0.902981349206348	0.999999867557214	0.999999867557214	0.999999867557214	0.999572425890028	0.999997132705641	0.999997132705641
Train.GSE10667_GSM269779_Treat	0.996361303862256	1	1	0.94522650669147	1	0.948612531898495	0.947702153755216	0.954308826437457	0.956911406721052	0.945604178106519	0.949432349202676	0.946760619074827	0.954938201843981	0.947563603632455	0.939655531276974	0.954662461275083	0.938595266037937	0.958079536875701	0.956526745452534	0.956526745452534	0.964017675356115	0.950034730919875	0.954080123068685	0.957687364824317	0.960783107930246	0.964017675356115	0.953827518468257	0.957150869159917	0.992412392159619	0.992412392159619	0.995275251735034	0.995275251735034	1	0.995275251735034	0.992412392159619	0.977063133540662	0.98096817764277	0.995488254636	0.995711727576832	0.970513151216929	0.982191311710741	0.980002445641341	0.986584163117723	0.981135219652535	0.978299499021071	0.976209099646728	0.982400765674294	0.980950182922622	0.980239864620785	0.995711727576832	0.995711727576832	0.969209893127949	0.969209893127949	0.996048296818481	0.996048296818481	0.981394378183676	0.977767686723107	0.97223591712222	0.976036049348095	0.982328036137153	0.979019710032186	0.975029535170469	0.975029535170469	0.978204566054913	0.976074288055158	0.97464616884581	0.976719522382466	0.96406630286397	0.966077540279619	0.968933366983938	0.996361303862256	0.996361303862256	0.996361303862256	0.996361303862256	0.996361303862256	0.977760464748368	0.975895835602273	0.975702095525918	0.979197295575993	0.958753057547101	0.957288434674481	0.97672855876557	0.972552101611101	0.970875	0.971683333333333	0.970160055164178	0.964783628320882	0.962717137840325	1	1	0.971991666666667	0.97397560990574	0.979667143040573	0.950520634920635	0.989477596544945	0.989477596544945	0.99338172788932	0.993118296294146	0.993118296294146	0.989477596544945	0.954414682539683	0.999991202488094	0.999991202488094	0.999991202488094	0.998958272197664	0.999971987189684	0.999971987189684
Train.GSE10667_GSM269780_Treat	0.920377065355023	1	1	0.818667337448724	1	0.823467064499526	0.819070277424195	0.829336089402187	0.830983025267529	0.809271876467196	0.815350898041512	0.814440828517029	0.82167410078569	0.808890144216566	0.755122413333294	0.81802546143489	0.751050656056084	0.824629482822056	0.818432258164342	0.818432258164342	0.831604960964041	0.798184750698376	0.806438734373505	0.810565490163017	0.814282772753574	0.831604960964041	0.801996353251036	0.805482804552093	0.930455829155435	0.930455829155435	0.942017809693777	0.942017809693777	1	0.942017809693777	0.930455829155435	0.739284950083261	0.745524785616875	0.836473081393175	0.802626960847831	0.726855832360879	0.746199405925928	0.737772598854171	0.750985514116154	0.739037762570405	0.735537224980548	0.698055235127889	0.73946211722734	0.742326237931632	0.735504508941015	0.802626960847831	0.802626960847831	0.804028545733194	0.804028545733194	0.861260872349684	0.861260872349684	0.836204512799674	0.823521124434735	0.810885317040849	0.821083163516635	0.83997172218008	0.828129251876421	0.817943807421667	0.817943807421667	0.824493062628561	0.817454181981769	0.815294587083877	0.821457328149305	0.809455425555236	0.792130187175318	0.79918316208854	0.920377065355023	0.920377065355023	0.920377065355023	0.920377065355023	0.920377065355023	0.825343833889232	0.819741980321391	0.819519222174881	0.830151975178947	0.759008388037481	0.752329130021554	0.821853533417491	0.809928694419592	0.85748253968254	0.869534126984127	0.826666248559418	0.758511602436453	0.810233197998787	1	1	0.867419047619047	0.702769756821723	0.715003289603812	0.832364682539682	0.864236330975908	0.864236330975908	0.741317005401707	0.861195235537203	0.861195235537203	0.864236330975908	0.79624246031746	0.997607290719245	0.997607290719245	0.997607290719245	0.791299824647291	0.989707791014183	0.989707791014183
Train.GSE10667_GSM269781_Treat	0.915785095164169	1	1	0.805885879510479	1	0.80995810676862	0.811444835367486	0.819394492603636	0.824799062433999	0.814523392185243	0.818529270198415	0.813024957866689	0.826860565956836	0.819227346212918	0.805239094703519	0.828846114717966	0.803638052324352	0.832422357106175	0.832972982369293	0.832972982369293	0.842658099036925	0.832235166061645	0.835435333567784	0.840779977278688	0.845459978976648	0.842658099036925	0.837745865981893	0.842703859519835	0.906224557502796	0.906224557502796	0.905537329227102	0.905537329227102	1	0.905537329227102	0.906224557502796	0.944211272337826	0.950984079475799	0.980917778544646	0.982356972737486	0.933730662121118	0.953215523734946	0.949401327089242	0.961586896552841	0.95141416390857	0.946446798290446	0.9405222181736	0.953723927141373	0.9510127274854	0.949875665198391	0.982356972737486	0.982356972737486	0.857950297550064	0.857950297550064	0.964005781955432	0.964005781955432	0.872043710578421	0.866734443000334	0.861605784020182	0.866722479451751	0.873980808975811	0.868832405348547	0.865072664730653	0.865072664730653	0.866982323361632	0.864244784583242	0.863518267224249	0.866274359703249	0.799704460814019	0.853766074546855	0.856693702167128	0.915785095164169	0.915785095164169	0.915785095164169	0.915785095164169	0.915785095164169	0.868346080671666	0.865712507303973	0.865725312840235	0.870782044657321	0.824680883172564	0.823829246267442	0.866588149086621	0.86114981943783	0.835748809523809	0.850980555555555	0.796426067826027	0.945635405561673	0.799023757574302	1	1	0.854205952380952	0.871448698091611	0.880199504616244	0.864117460317461	0.928382282285505	0.928382282285505	0.97757186193654	0.940128772579924	0.940128772579924	0.928382282285505	0.856531349206349	0.945070536104904	0.945070536104904	0.945070536104904	0.993231343822955	0.968088258109443	0.968088258109443
Train.GSE10667_GSM269782_Treat	0.983169758735986	1	1	0.892003525717622	1	0.896697368211963	0.896538632198228	0.905769025117182	0.910399001748767	0.895811811644108	0.900959234015746	0.896327273032896	0.909399488175906	0.899407197778331	0.897598081591394	0.909865863954094	0.89687495409568	0.914549557479011	0.913199111088964	0.913199111088964	0.924140834976306	0.905995648140748	0.911378618299106	0.916842779701614	0.921596917785261	0.924140834976306	0.911707725140342	0.916730469414023	0.953326993205073	0.953326993205073	0.974113370603274	0.974113370603274	1	0.974113370603274	0.953326993205073	0.895125545959304	0.904100403351783	0.948502657963088	0.952729116032779	0.882204636427765	0.9072275458138	0.902316654101559	0.919302949156812	0.905059582923629	0.898379773558418	0.886759527177196	0.908309686176114	0.90431471976233	0.903104475808791	0.952729116032779	0.952729116032779	0.948079946300867	0.948079946300867	0.988524342008295	0.988524342008295	0.958790200201903	0.953900078445351	0.951185730848878	0.955614916393541	0.960590215242751	0.956178766527696	0.954071367121438	0.954071367121438	0.953778500341942	0.950890328873072	0.951777186536542	0.954327162052884	0.896142621487823	0.940614303450878	0.9441063126637	0.983169758735986	0.983169758735986	0.983169758735986	0.983169758735986	0.983169758735986	0.95653784579014	0.954290629236176	0.954478576469471	0.958677297260281	0.929018675064331	0.928475691170799	0.954831539778713	0.949764270558777	0.917767857142857	0.920341666666667	0.91297580394068	0.930673601642776	0.898854654416507	1	1	0.934071031746032	0.968582126294593	0.976263920632086	0.971824603174604	0.984095592614719	0.984095592614719	0.944213768601006	0.990360545239192	0.990360545239192	0.984095592614719	0.971547222222223	0.995616085957101	0.995616085957101	0.995616085957101	0.972557130863318	0.997518287609665	0.997518287609665
Train.GSE10667_GSM269783_Treat	0.999288632520755	1	1	0.984012991183221	1	0.985630207058133	0.985339937757741	0.988289767068722	0.989461992352138	0.984559626844309	0.986349175336206	0.985014101249965	0.988812585913496	0.985563135509161	0.985742472668766	0.988755244575984	0.985387705164966	0.990130033357198	0.989558065167338	0.989558065167338	0.992370621169953	0.986770790377302	0.988571521127526	0.990041695567223	0.991222461982996	0.992370621169953	0.988435782530094	0.989791564131998	0.998510429371378	0.998510429371378	0.999494795678428	0.999494795678428	1	0.999494795678428	0.998510429371378	0.976509577671576	0.980798197937753	0.99541668852073	0.996224674115243	0.969808049282548	0.982273733862218	0.980324044193266	0.987336994218944	0.981599633547522	0.978443610673275	0.977222826025686	0.983108106647253	0.981073975353468	0.980823280204889	0.996224674115243	0.996224674115243	0.990790274599463	0.990790274599463	0.998939651371995	0.998939651371995	0.995165910556205	0.993844712965777	0.992028810619421	0.993508509705534	0.995522570351108	0.994367819828847	0.993104947722552	0.993104947722552	0.993944493546085	0.993101613992363	0.992809437370126	0.993605703637591	0.979619333438887	0.988968392020512	0.990306719250817	0.999288632520755	0.999288632520755	0.999288632520755	0.999288632520755	0.999288632520755	0.994063352799469	0.993376902193045	0.993334260832331	0.994600744108713	0.986949818780277	0.986746533121239	0.993649470453356	0.992012289846981	0.996285714285714	0.994194444444445	0.986753731223828	0.975696951948428	0.97906465551511	1	1	0.995330952380953	0.985698149338517	0.989575139002153	0.979210714285715	0.999081495419761	0.999081495419761	0.993294703562142	0.999053574342232	0.999053574342232	0.999081495419761	0.979019444444445	0.999999604557462	0.999999604557462	0.999999604557462	0.99913321933458	0.999995564937768	0.999995564937768
Train.GSE10667_GSM269784_Treat	0.773796781708318	1	1	0.653458719296814	1	0.656649533935998	0.656306787266565	0.663314754319676	0.667083175471283	0.65482581816934	0.658873137745764	0.655769514470961	0.665721047741006	0.657001196271634	0.623426327686494	0.66571536066399	0.621260678574884	0.670308624457528	0.668504820008838	0.668504820008838	0.680070038675202	0.659268184812118	0.665092932836464	0.670404909232235	0.675518937357055	0.680070038675202	0.664403971608769	0.669296703170818	0.650313186753548	0.650313186753548	0.751931629343782	0.751931629343782	1	0.751931629343782	0.650313186753548	0.384208324594656	0.377602876596548	0.288201520486061	0.328813500499534	0.399581387769205	0.377643728965998	0.388066518744682	0.37610213668018	0.387134280955465	0.390154306792552	0.358806566764964	0.38770800755208	0.382214073207838	0.391521612458194	0.328813500499534	0.328813500499534	0.693497684513912	0.693497684513912	0.648498358171937	0.648498358171937	0.722127663664168	0.713000866073453	0.699695248156772	0.707731509169449	0.724527838921545	0.71608364886991	0.705862768481099	0.705862768481099	0.71392007345282	0.708711079112416	0.705962646681846	0.710464857437258	0.665627864787368	0.688593851054966	0.694076498464969	0.773796781708318	0.773796781708318	0.773796781708318	0.773796781708318	0.773796781708318	0.712469359058345	0.708349506448329	0.707646038909751	0.715608592229286	0.650168232244094	0.649281617569624	0.710321639356853	0.701381229413726	0.751391269841268	0.732373809523809	0.684197555872486	0.657220233809419	0.674538251851963	1	1	0.759406746031744	0.679965961350423	0.696237987158944	0.747167857142856	0.654166063710222	0.654166063710222	0.3049847632287	0.678575634808928	0.678575634808928	0.654166063710222	0.757996825396825	0.94215659866721	0.94215659866721	0.94215659866721	0.197083538319098	0.957124232795912	0.957124232795912
Train.GSE10667_GSM269785_Treat	0.493553816287595	0	0	0.559261250915428	0	0.558821770013072	0.558205211947409	0.557410649375208	0.556383383268213	0.557008020075372	0.556505689852175	0.557592591171477	0.555065361431942	0.555994469129923	0.49828566319732	0.554298506726756	0.494790031211144	0.553898967647484	0.553239224037867	0.553239224037867	0.551516751602722	0.552387897891798	0.551789295930552	0.550324820838671	0.548860226079159	0.551516751602722	0.550882791145976	0.549370267053954	0.549523422968397	0.549523422968397	0.552780026507224	0.552780026507224	1	0.552780026507224	0.549523422968397	0.599527613197526	0.597628871572555	0.646430441541792	0.593678857377503	0.596943860488365	0.594798132861513	0.589899468359899	0.584917945859521	0.588289782188002	0.59150464851858	0.541835042417679	0.584863043120209	0.593306736095914	0.586189392421051	0.593678857377503	0.593678857377503	0.544700921268874	0.544700921268874	0.556722279380433	0.556722279380433	0.5188167662191	0.522908380159547	0.540443181003684	0.536210395004981	0.519214860485295	0.523194360934378	0.536165281622337	0.536165281622337	0.520656424261849	0.522841101124754	0.531062481665517	0.528854535732532	0.62009161316924	0.537295531079731	0.53488539842697	0.493553816287595	0.493553816287595	0.493553816287595	0.493553816287595	0.493553816287595	0.530443056983617	0.53258762713063	0.534130792932174	0.529916374153811	0.486542376079839	0.483253383081234	0.530286491981179	0.53469242406596	0.654949206349206	0.666421031746031	0.619378243061736	0.667329894750875	0.604841611632756	0	0	0.668609523809523	0.660781781288776	0.675635413400574	0.671986111111111	0.554871138191835	0.554871138191835	0.550839561455317	0.562978245783799	0.562978245783799	0.554871138191835	0.675147222222222	0.196160177787288	0.196160177787288	0.196160177787288	0.563418451866212	0.320921684249227	0.320921684249227
Train.GSE10667_GSM269786_Treat	0.999398605757611	1	1	0.992222929395512	1	0.993076155938887	0.992771862093709	0.994325915366122	0.99481710220897	0.992009944678448	0.993007461705919	0.992434694600876	0.994221054643535	0.992400383157433	0.99127892478409	0.994051901835236	0.991053658286115	0.994823063163063	0.994370359599795	0.994370359599795	0.995865643768383	0.99237466988442	0.993482182359115	0.994225611905531	0.994815265701371	0.995865643768383	0.99322317102312	0.99390701089063	0.99968884761807	0.99968884761807	0.999743901305219	0.999743901305219	1	0.999743901305219	0.99968884761807	0.978140102699134	0.982151053457422	0.996009498762154	0.996538526816033	0.971701824363584	0.983492076911596	0.981551169024234	0.988136790523635	0.982734797331652	0.979794148197969	0.978462748438391	0.984111669895294	0.98232955239684	0.981954378447787	0.996538526816033	0.996538526816033	0.992066073980603	0.992066073980603	0.999151672915213	0.999151672915213	0.995794669027123	0.994619256278833	0.993137565254927	0.994430690928682	0.996121159966103	0.995100011373021	0.994066755227642	0.994066755227642	0.994691096676325	0.993934521006172	0.993749168419315	0.994453699442765	0.980701641494793	0.990290460716326	0.991494778652207	0.999398605757611	0.999398605757611	0.999398605757611	0.999398605757611	0.999398605757611	0.994882073581567	0.994279763933437	0.994255170084822	0.99536225578661	0.988519181578672	0.988335025096845	0.994506126059613	0.993059783756617	0.998154761904762	0.99645753968254	0.987314147261662	0.977787316960428	0.979911853570675	1	1	0.997635714285715	0.986527427333173	0.990340084145562	0.987249206349207	0.999665955027228	0.999665955027228	0.99378697402879	0.999325942939571	0.999325942939571	0.999665955027228	0.988613888888889	0.999999984680619	0.999999984680619	0.999999984680619	0.999186450637288	0.99999761347791	0.99999761347791
Train.GSE10667_GSM373881_Treat	0.998669437486605	1	1	0.987495892215879	1	0.988796102424295	0.9883063887406	0.990721932096348	0.99149248694278	0.987089067465548	0.988633523374208	0.987765370827993	0.990533830263569	0.987673035865882	0.985265665368645	0.990259679686159	0.984695251063226	0.99149325277698	0.99076508792877	0.99076508792877	0.993188368162586	0.987589162753601	0.989342476701031	0.990533228760146	0.991488852373927	0.993188368162586	0.988929397520649	0.990024034599559	0.999369607121019	0.999369607121019	0.999643689306629	0.999643689306629	1	0.999643689306629	0.999369607121019	0.979550069474254	0.983270667550791	0.997240147198168	0.996924814464139	0.973053051328323	0.984391044589989	0.982151275092881	0.988476981142441	0.983225277622578	0.980521192403978	0.978510795957535	0.984396394743107	0.983158018116732	0.982292150995509	0.996924814464139	0.996924814464139	0.984140729282595	0.984140729282595	0.997423086574872	0.997423086574872	0.991324466306815	0.989106312394527	0.98608956095023	0.988481483023082	0.991917403737516	0.989963001781909	0.987824436656321	0.987824436656321	0.989290562941438	0.987897824177954	0.987361880583973	0.98867076150955	0.982196844287143	0.98125873874771	0.983355345062493	0.998669437486605	0.998669437486605	0.998669437486605	0.998669437486605	0.998669437486605	0.98941243621752	0.988276852160963	0.988202125509236	0.990303044765625	0.97776979019495	0.97710950648692	0.988734201568868	0.98606461212744	1	0.999666666666667	0.988255635540124	0.977787316960428	0.981649718373968	1	1	1	0.990027368578621	0.993458337531958	0.998311507936508	0.998856958625244	0.998856958625244	0.993202723075345	0.997617158005618	0.997617158005618	0.998856958625244	0.997857142857143	0.99999959961934	0.99999959961934	0.99999959961934	0.999301269188055	0.999934732766913	0.999934732766913
